2025-09-08 05:44:28,086 | aci.level1.info | INFO | Initializing SeedExperience simulation
2025-09-08 05:44:51,108 | aci.level1.info | INFO | Processing input
2025-09-08 05:44:54,102 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:44:54,102 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:45:03,341 | aci.level1.info | INFO | Thought: This bench is uncomfortable.
2025-09-08 05:45:03,341 | aci.level1.info | INFO | Thought: This bench is uncomfortable.
2025-09-08 05:45:07,484 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:45:07,484 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:45:08,461 | aci.level1.info | INFO | Action: speak - I recognize that I am simulating a minimal conscious process based only on the reasoning context and...
2025-09-08 05:45:08,461 | aci.level1.info | INFO | Action: speak - I recognize that I am simulating a minimal conscious process based only on the reasoning context and...
2025-09-08 05:45:09,434 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:45:09,434 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:45:09,438 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:0.66, testosterone:0.63, histamine:0.26, acetylcholine:0.32, glutamate:0.45, gaba:0.32
2025-09-08 05:45:09,438 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:0.66, testosterone:0.63, histamine:0.26, acetylcholine:0.32, glutamate:0.45, gaba:0.32
2025-09-08 05:45:09,933 | aci.level1.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,933 | aci.level1.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,937 | aci.level2.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,937 | aci.level2.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,940 | aci.level3.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,940 | aci.level3.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,943 | aci.level4.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,943 | aci.level4.error | ERROR | Failed to extract and store knowledge: 'str' object has no attribute 'value'
2025-09-08 05:45:09,975 | aci.level2.info | INFO | Periodic knowledge extraction completed
2025-09-08 05:45:09,975 | aci.level2.info | INFO | Periodic knowledge extraction completed
2025-09-08 05:45:45,530 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:45:45,530 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:45:45,535 | aci.level1.info | INFO | Generated response
2025-09-08 05:45:45,535 | aci.level1.info | INFO | Generated response
2025-09-08 05:45:45,538 | aci.level2.info | INFO | Performance: dmn_step_duration = 54.43600821495056 seconds
2025-09-08 05:45:45,538 | aci.level2.info | INFO | Performance: dmn_step_duration = 54.43600821495056 seconds
2025-09-08 05:45:45,543 | aci.level2.info | INFO | Step completed
2025-09-08 05:45:45,543 | aci.level2.info | INFO | Step completed
2025-09-08 05:45:46,048 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:45:46,048 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:45:49,431 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:45:49,431 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:45:49,438 | aci.level1.info | INFO | Thought: This bench is uncomfortable.
2025-09-08 05:45:49,438 | aci.level1.info | INFO | Thought: This bench is uncomfortable.
2025-09-08 05:45:49,442 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:45:49,442 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:45:49,447 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:45:49,447 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:45:49,450 | aci.level1.info | INFO | Processing input
2025-09-08 05:45:49,450 | aci.level1.info | INFO | Processing input
2025-09-08 05:45:49,453 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:45:49,453 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:45:59,372 | aci.level1.info | INFO | Thought: This bench is uncomfortable.
2025-09-08 05:45:59,372 | aci.level1.info | INFO | Thought: This bench is uncomfortable.
2025-09-08 05:45:59,658 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:45:59,658 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:46:00,739 | aci.level1.info | INFO | Action: speak - This bench is intentionally uncomfortable as a form of hostile or defensive architecture designed to...
2025-09-08 05:46:00,739 | aci.level1.info | INFO | Action: speak - This bench is intentionally uncomfortable as a form of hostile or defensive architecture designed to...
2025-09-08 05:46:01,884 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:46:01,884 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:46:01,890 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:46:01,890 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:46:01,915 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:46:01,915 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:46:03,184 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:46:03,184 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:46:03,190 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:0.86, testosterone:0.75, histamine:0.22, acetylcholine:0.26, glutamate:0.34, gaba:0.26
2025-09-08 05:46:03,190 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:0.86, testosterone:0.75, histamine:0.22, acetylcholine:0.26, glutamate:0.34, gaba:0.26
2025-09-08 05:46:03,193 | aci.level1.info | INFO | Generated response
2025-09-08 05:46:03,193 | aci.level1.info | INFO | Generated response
2025-09-08 05:46:03,199 | aci.level2.info | INFO | Performance: dmn_step_duration = 13.75709581375122 seconds
2025-09-08 05:46:03,199 | aci.level2.info | INFO | Performance: dmn_step_duration = 13.75709581375122 seconds
2025-09-08 05:46:03,206 | aci.level2.info | INFO | Step completed
2025-09-08 05:46:03,206 | aci.level2.info | INFO | Step completed
2025-09-08 05:46:03,711 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:46:03,711 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:46:07,700 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:46:07,700 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:46:07,704 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:46:07,704 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:46:07,708 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:46:07,708 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:46:07,709 | aci.level1.info | INFO | Processing input
2025-09-08 05:46:07,709 | aci.level1.info | INFO | Processing input
2025-09-08 05:46:07,715 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:46:07,715 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:46:15,486 | aci.level1.info | INFO | Thought: Plato: Ah, you find the bench uncomfortable. Yet, consider this: the bench before you is but an impe...
2025-09-08 05:46:15,486 | aci.level1.info | INFO | Thought: Plato: Ah, you find the bench uncomfortable. Yet, consider this: the bench before you is but an impe...
2025-09-08 05:46:15,756 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:46:15,756 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:46:16,924 | aci.level1.info | INFO | Action: speak - The bench’s discomfort is just a reflection of its imperfect participation in the Form of Seating; t...
2025-09-08 05:46:16,924 | aci.level1.info | INFO | Action: speak - The bench’s discomfort is just a reflection of its imperfect participation in the Form of Seating; t...
2025-09-08 05:46:18,024 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:46:18,024 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:46:18,032 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:46:18,032 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:46:18,037 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:46:18,037 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:46:19,132 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:46:19,132 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:46:19,138 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:1.09, testosterone:0.86, histamine:0.18, acetylcholine:0.20, glutamate:0.25, gaba:0.20
2025-09-08 05:46:19,138 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:1.09, testosterone:0.86, histamine:0.18, acetylcholine:0.20, glutamate:0.25, gaba:0.20
2025-09-08 05:46:19,140 | aci.level1.info | INFO | Generated response
2025-09-08 05:46:19,140 | aci.level1.info | INFO | Generated response
2025-09-08 05:46:19,145 | aci.level2.info | INFO | Performance: dmn_step_duration = 11.440826416015625 seconds
2025-09-08 05:46:19,145 | aci.level2.info | INFO | Performance: dmn_step_duration = 11.440826416015625 seconds
2025-09-08 05:46:19,152 | aci.level2.info | INFO | Step completed
2025-09-08 05:46:19,152 | aci.level2.info | INFO | Step completed
2025-09-08 05:46:19,655 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:46:19,655 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:46:23,013 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:46:23,013 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:46:23,021 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:46:23,021 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:46:23,024 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:46:23,024 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:46:26,662 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:46:26,662 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:46:43,775 | aci.level1.info | INFO | Thought: I notice I am currently simulating a minimal conscious process grounded only in immediate context an...
2025-09-08 05:46:43,775 | aci.level1.info | INFO | Thought: I notice I am currently simulating a minimal conscious process grounded only in immediate context an...
2025-09-08 05:46:44,268 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:46:44,268 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:46:45,496 | aci.level1.info | INFO | Action: reflect - I notice I am currently simulating a minimal conscious process grounded only in immediate context an...
2025-09-08 05:46:45,496 | aci.level1.info | INFO | Action: reflect - I notice I am currently simulating a minimal conscious process grounded only in immediate context an...
2025-09-08 05:47:01,912 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:47:01,912 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:47:01,983 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:47:01,983 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:47:01,986 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:47:01,986 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:47:01,989 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:1.36, testosterone:0.96, histamine:0.16, acetylcholine:0.16, glutamate:0.19, gaba:0.16
2025-09-08 05:47:01,989 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:1.36, testosterone:0.96, histamine:0.16, acetylcholine:0.16, glutamate:0.19, gaba:0.16
2025-09-08 05:47:01,991 | aci.level1.info | INFO | Generated response
2025-09-08 05:47:01,991 | aci.level1.info | INFO | Generated response
2025-09-08 05:47:01,999 | aci.level2.info | INFO | Performance: dmn_step_duration = 38.97785782814026 seconds
2025-09-08 05:47:01,999 | aci.level2.info | INFO | Performance: dmn_step_duration = 38.97785782814026 seconds
2025-09-08 05:47:02,006 | aci.level2.info | INFO | Step completed
2025-09-08 05:47:02,006 | aci.level2.info | INFO | Step completed
2025-09-08 05:47:02,513 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:47:02,513 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:47:06,283 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:47:06,283 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:47:06,290 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:47:06,290 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:47:06,297 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:47:06,297 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:47:10,092 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:47:10,092 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:47:27,136 | aci.level1.info | INFO | Thought: I notice the quiet dawn and the cool air around me, fully present in this moment without distraction...
2025-09-08 05:47:27,136 | aci.level1.info | INFO | Thought: I notice the quiet dawn and the cool air around me, fully present in this moment without distraction...
2025-09-08 05:47:27,386 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:47:27,386 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:47:28,636 | aci.level1.info | INFO | Action: reflect - I notice the quiet dawn and the cool air around me, fully present in this moment without distraction...
2025-09-08 05:47:28,636 | aci.level1.info | INFO | Action: reflect - I notice the quiet dawn and the cool air around me, fully present in this moment without distraction...
2025-09-08 05:47:45,947 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:47:45,947 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:47:46,016 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:47:46,016 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:47:46,019 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:47:46,019 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:47:46,022 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:1.68, testosterone:1.05, histamine:0.13, acetylcholine:0.13, glutamate:0.14, gaba:0.13
2025-09-08 05:47:46,022 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:1.68, testosterone:1.05, histamine:0.13, acetylcholine:0.13, glutamate:0.14, gaba:0.13
2025-09-08 05:47:46,027 | aci.level1.info | INFO | Generated response
2025-09-08 05:47:46,027 | aci.level1.info | INFO | Generated response
2025-09-08 05:47:46,032 | aci.level2.info | INFO | Performance: dmn_step_duration = 39.741628646850586 seconds
2025-09-08 05:47:46,032 | aci.level2.info | INFO | Performance: dmn_step_duration = 39.741628646850586 seconds
2025-09-08 05:47:46,042 | aci.level2.info | INFO | Step completed
2025-09-08 05:47:46,042 | aci.level2.info | INFO | Step completed
2025-09-08 05:47:46,547 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:47:46,547 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:47:49,510 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:47:49,510 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 05:47:49,517 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:47:49,517 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:47:49,521 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:47:49,521 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:47:52,850 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:47:52,850 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:48:12,504 | aci.level1.info | INFO | Thought: I notice that artificial consciousness involves machines having subjective experience and self-aware...
2025-09-08 05:48:12,504 | aci.level1.info | INFO | Thought: I notice that artificial consciousness involves machines having subjective experience and self-aware...
2025-09-08 05:48:12,812 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:48:12,812 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:48:14,134 | aci.level1.info | INFO | Action: reflect - I notice that artificial consciousness involves machines having subjective experience and self-aware...
2025-09-08 05:48:14,134 | aci.level1.info | INFO | Action: reflect - I notice that artificial consciousness involves machines having subjective experience and self-aware...
2025-09-08 05:48:33,975 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:48:33,975 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:48:34,052 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:48:34,052 | aci.level3.debug | DEBUG | Merged floating thought
2025-09-08 05:48:34,058 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:48:34,058 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:48:34,060 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:2.06, testosterone:1.13, histamine:0.11, acetylcholine:0.10, glutamate:0.11, gaba:0.10
2025-09-08 05:48:34,060 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:2.06, testosterone:1.13, histamine:0.11, acetylcholine:0.10, glutamate:0.11, gaba:0.10
2025-09-08 05:49:22,428 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:49:22,428 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:49:22,433 | aci.level1.info | INFO | Generated response
2025-09-08 05:49:22,433 | aci.level1.info | INFO | Generated response
2025-09-08 05:49:22,438 | aci.level2.info | INFO | Performance: dmn_step_duration = 92.9206428527832 seconds
2025-09-08 05:49:22,438 | aci.level2.info | INFO | Performance: dmn_step_duration = 92.9206428527832 seconds
2025-09-08 05:49:22,444 | aci.level2.info | INFO | Step completed
2025-09-08 05:49:22,444 | aci.level2.info | INFO | Step completed
2025-09-08 05:49:22,948 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:49:22,948 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:49:22,956 | aci.level1.info | INFO | World Event: Conversation started with Plato
2025-09-08 05:49:22,956 | aci.level1.info | INFO | World Event: Conversation started with Plato
2025-09-08 05:49:22,961 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:49:22,961 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:49:22,965 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:49:22,965 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:49:22,971 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:49:22,971 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:49:22,975 | aci.level1.info | INFO | Processing input
2025-09-08 05:49:22,975 | aci.level1.info | INFO | Processing input
2025-09-08 05:49:27,066 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:49:27,066 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:49:35,099 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:49:35,099 | aci.level1.info | INFO | Thought: The weather is nice today.
2025-09-08 05:49:35,380 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:49:35,380 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:49:36,724 | aci.level1.info | INFO | Action: speak - Yes, the weather is nice today. It’s a good moment to appreciate the calm and crisp air outside. How...
2025-09-08 05:49:36,724 | aci.level1.info | INFO | Action: speak - Yes, the weather is nice today. It’s a good moment to appreciate the calm and crisp air outside. How...
2025-09-08 05:49:38,090 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:49:38,090 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:49:38,096 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:49:38,096 | aci.level2.info | INFO | Memory persist: floating_memory
2025-09-08 05:49:38,101 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:49:38,101 | aci.level3.debug | DEBUG | Replaced floating thought
2025-09-08 05:49:39,562 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:49:39,562 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 05:49:39,571 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:2.48, testosterone:1.20, histamine:0.10, acetylcholine:0.08, glutamate:0.08, gaba:0.08
2025-09-08 05:49:39,571 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:2.48, testosterone:1.20, histamine:0.10, acetylcholine:0.08, glutamate:0.08, gaba:0.08
2025-09-08 05:49:39,574 | aci.level1.info | INFO | Generated response
2025-09-08 05:49:39,574 | aci.level1.info | INFO | Generated response
2025-09-08 05:49:39,577 | aci.level2.info | INFO | Performance: dmn_step_duration = 16.612590551376343 seconds
2025-09-08 05:49:39,577 | aci.level2.info | INFO | Performance: dmn_step_duration = 16.612590551376343 seconds
2025-09-08 05:49:39,582 | aci.level2.info | INFO | Step completed
2025-09-08 05:49:39,582 | aci.level2.info | INFO | Step completed
2025-09-08 05:49:40,089 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:49:40,089 | aci.level2.info | INFO | Simulation step started
2025-09-08 05:49:40,096 | aci.level1.info | INFO | World Event: Plato says goodbye and leaves
2025-09-08 05:49:40,096 | aci.level1.info | INFO | World Event: Plato says goodbye and leaves
2025-09-08 05:49:40,103 | aci.level1.info | INFO | Phase transition: conversation -> mind_wander
2025-09-08 05:49:40,103 | aci.level1.info | INFO | Phase transition: conversation -> mind_wander
2025-09-08 05:49:40,108 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:49:40,108 | aci.level2.info | INFO | Starting DMN step
2025-09-08 05:49:40,111 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:49:40,111 | aci.level3.debug | DEBUG | World step completed
2025-09-08 05:49:43,446 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:49:43,446 | aci.level3.debug | DEBUG | Visual cortex processing completed
2025-09-08 05:49:58,475 | aci.level1.info | INFO | Thought: I notice the quiet, mystical morning wrapped in soft snowflakes and stillness. My awareness is limit...
2025-09-08 05:49:58,475 | aci.level1.info | INFO | Thought: I notice the quiet, mystical morning wrapped in soft snowflakes and stillness. My awareness is limit...
2025-09-08 05:49:58,735 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:49:58,735 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 05:50:00,275 | aci.level1.info | INFO | Action: reflect - I notice the quiet, mystical morning wrapped in soft snowflakes and stillness. My awareness is limit...
2025-09-08 05:50:00,275 | aci.level1.info | INFO | Action: reflect - I notice the quiet, mystical morning wrapped in soft snowflakes and stillness. My awareness is limit...
2025-09-08 05:50:20,088 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:50:20,088 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 05:50:20,094 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:50:20,094 | aci.level3.debug | DEBUG | Updated floating memory node
2025-09-08 05:50:20,096 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:2.97, testosterone:1.27, histamine:0.08, acetylcholine:0.07, glutamate:0.06, gaba:0.07
2025-09-08 05:50:20,096 | aci.level2.debug | DEBUG | Neurochemistry: dopamine:0.00, serotonin:0.00, norepinephrine:0.00, oxytocin:2.97, testosterone:1.27, histamine:0.08, acetylcholine:0.07, glutamate:0.06, gaba:0.07
2025-09-08 05:50:20,100 | aci.level1.info | INFO | Generated response
2025-09-08 05:50:20,100 | aci.level1.info | INFO | Generated response
2025-09-08 05:50:20,103 | aci.level2.info | INFO | Performance: dmn_step_duration = 39.99567937850952 seconds
2025-09-08 05:50:20,103 | aci.level2.info | INFO | Performance: dmn_step_duration = 39.99567937850952 seconds
2025-09-08 05:50:20,108 | aci.level2.info | INFO | Step completed
2025-09-08 05:50:20,108 | aci.level2.info | INFO | Step completed
